date,driver_number,lap_number,x,y,z
2023-09-03T14:18:59.520000+00:00,16,39,5593,14475,1967
2023-09-03T14:18:59.700000+00:00,16,39,5746,14482,1967
2023-09-03T14:18:59.919000+00:00,16,39,5971,14490,1967
2023-09-03T14:19:00.199000+00:00,16,39,6111,14494,1966
2023-09-03T14:19:00.439000+00:00,16,39,6240,14499,1966
2023-09-03T14:19:00.780000+00:00,16,39,6457,14515,1965
2023-09-03T14:19:01.039000+00:00,16,39,6512,14523,1965
2023-09-03T14:19:01.240000+00:00,16,39,6586,14539,1965
2023-09-03T14:19:01.520000+00:00,16,39,6717,14583,1964
2023-09-03T14:19:01.880000+00:00,16,39,6780,14614,1963
2023-09-03T14:19:02.200000+00:00,16,39,6848,14666,1962
2023-09-03T14:19:02.240000+00:00,16,39,6855,14674,1962
2023-09-03T14:19:02.480000+00:00,16,39,6891,14723,1963
2023-09-03T14:19:02.840000+00:00,16,39,6939,14825,1962
2023-09-03T14:19:03.241000+00:00,16,39,6995,14909,1961
2023-09-03T14:19:03.460000+00:00,16,39,7061,14971,1961
2023-09-03T14:19:03.759000+00:00,16,39,7118,15010,1961
2023-09-03T14:19:04.080000+00:00,16,39,7237,15069,1961
2023-09-03T14:19:04.499000+00:00,16,39,7388,15115,1960
2023-09-03T14:19:04.920000+00:00,16,39,7490,15137,1959
2023-09-03T14:19:05.079000+00:00,16,39,7552,15149,1959
2023-09-03T14:19:05.279000+00:00,16,39,7632,15163,1958
2023-09-03T14:19:05.400000+00:00,16,39,7683,15172,1958
2023-09-03T14:19:05.619000+00:00,16,39,7779,15190,1957
2023-09-03T14:19:05.960000+00:00,16,39,8004,15248,1956
2023-09-03T14:19:06.240000+00:00,16,39,8073,15269,1955
2023-09-03T14:19:06.580000+00:00,16,39,8250,15323,1955
2023-09-03T14:19:06.739000+00:00,16,39,8412,15373,1953
2023-09-03T14:19:07.100000+00:00,16,39,8535,15415,1953
2023-09-03T14:19:07.259000+00:00,16,39,8627,15449,1953
2023-09-03T14:19:07.539000+00:00,16,39,8790,15513,1952
2023-09-03T14:19:07.760000+00:00,16,39,8921,15564,1951
2023-09-03T14:19:08.060000+00:00,16,39,9116,15636,1950
2023-09-03T14:19:08.460000+00:00,16,39,9354,15717,1950
2023-09-03T14:19:08.620000+00:00,16,39,9456,15751,1950
2023-09-03T14:19:08.780000+00:00,16,39,9557,15785,1950
2023-09-03T14:19:09.020000+00:00,16,39,9701,15829,1948
2023-09-03T14:19:09.200000+00:00,16,39,9820,15860,1945
2023-09-03T14:19:09.420000+00:00,16,39,9939,15878,1944
2023-09-03T14:19:09.640000+00:00,16,39,10055,15882,1942
2023-09-03T14:19:09.880000+00:00,16,39,10226,15862,1941
2023-09-03T14:19:10.300000+00:00,16,39,10374,15816,1939
2023-09-03T14:19:10.459000+00:00,16,39,10443,15783,1938
2023-09-03T14:19:10.659000+00:00,16,39,10522,15733,1938
2023-09-03T14:19:10.959000+00:00,16,39,10652,15619,1938
2023-09-03T14:19:11.339000+00:00,16,39,10735,15511,1937
2023-09-03T14:19:11.559000+00:00,16,39,10794,15404,1936
2023-09-03T14:19:11.919000+00:00,16,39,10849,15261,1937
2023-09-03T14:19:12.860000+00:00,16,39,10935,14781,1935
2023-09-03T14:19:13.080000+00:00,16,39,10947,14656,1935
2023-09-03T14:19:13.340000+00:00,16,39,10959,14503,1933
2023-09-03T14:19:13.539000+00:00,16,39,10972,14309,1933
2023-09-03T14:19:13.880000+00:00,16,39,10981,14171,1933
2023-09-03T14:19:14.040000+00:00,16,39,10988,14070,1933
2023-09-03T14:19:14.339000+00:00,16,39,11003,13877,1933
2023-09-03T14:19:14.460000+00:00,16,39,11010,13802,1933
2023-09-03T14:19:14.720000+00:00,16,39,11036,13529,1933
2023-09-03T14:19:15.240000+00:00,16,39,11058,13282,1933
2023-09-03T14:19:15.420000+00:00,16,39,11065,13179,1933
2023-09-03T14:19:15.620000+00:00,16,39,11066,13009,1932
2023-09-03T14:19:15.960000+00:00,16,39,11056,12901,1930
2023-09-03T14:19:16.120000+00:00,16,39,11042,12828,1929
2023-09-03T14:19:16.380000+00:00,16,39,11005,12717,1928
2023-09-03T14:19:16.540000+00:00,16,39,10973,12655,1928
2023-09-03T14:19:16.841000+00:00,16,39,10861,12510,1929
2023-09-03T14:19:17.259000+00:00,16,39,10760,12425,1930
2023-09-03T14:19:17.339000+00:00,16,39,10731,12405,1930
2023-09-03T14:19:17.539000+00:00,16,39,10654,12355,1930
2023-09-03T14:19:17.759000+00:00,16,39,10563,12303,1929
2023-09-03T14:19:18.039000+00:00,16,39,10374,12206,1927
2023-09-03T14:19:18.399000+00:00,16,39,10267,12153,1926
2023-09-03T14:19:18.699000+00:00,16,39,10053,12044,1925
2023-09-03T14:19:19.060000+00:00,16,39,9926,11976,1924
2023-09-03T14:19:19.340000+00:00,16,39,9773,11893,1925
2023-09-03T14:19:19.539000+00:00,16,39,9582,11790,1925
2023-09-03T14:19:19.960000+00:00,16,39,9396,11691,1925
2023-09-03T14:19:20.140000+00:00,16,39,9289,11632,1924
2023-09-03T14:19:20.400000+00:00,16,39,9132,11543,1925
2023-09-03T14:19:20.599000+00:00,16,39,9008,11472,1924
2023-09-03T14:19:20.820000+00:00,16,39,8870,11392,1924
2023-09-03T14:19:21.040000+00:00,16,39,8702,11298,1925
2023-09-03T14:19:21.460000+00:00,16,39,8453,11158,1925
2023-09-03T14:19:21.640000+00:00,16,39,8332,11090,1925
2023-09-03T14:19:21.800000+00:00,16,39,8223,11028,1925
2023-09-03T14:19:21.960000+00:00,16,39,8114,10966,1926
2023-09-03T14:19:22.160000+00:00,16,39,7976,10886,1926
2023-09-03T14:19:22.400000+00:00,16,39,7811,10787,1927
2023-09-03T14:19:22.700000+00:00,16,39,7606,10654,1927
2023-09-03T14:19:22.880000+00:00,16,39,7415,10517,1927
2023-09-03T14:19:23.260000+00:00,16,39,7231,10370,1926
2023-09-03T14:19:23.519000+00:00,16,39,7060,10230,1923
2023-09-03T14:19:23.640000+00:00,16,39,6981,10166,1921
2023-09-03T14:19:23.920000+00:00,16,39,6798,10012,1916
2023-09-03T14:19:24.079000+00:00,16,39,6616,9852,1910
2023-09-03T14:19:24.500000+00:00,16,39,6418,9681,1904
2023-09-03T14:19:24.699000+00:00,16,39,6219,9508,1898
2023-09-03T14:19:25.179000+00:00,16,39,5965,9286,1890
2023-09-03T14:19:25.360000+00:00,16,39,5804,9146,1885
2023-09-03T14:19:25.680000+00:00,16,39,5628,8993,1880
2023-09-03T14:19:25.900000+00:00,16,39,5478,8863,1876
2023-09-03T14:19:26.220000+00:00,16,39,5258,8672,1877
2023-09-03T14:19:26.380000+00:00,16,39,5078,8515,1876
2023-09-03T14:19:26.820000+00:00,16,39,4745,8226,1880
2023-09-03T14:19:27.119000+00:00,16,39,4633,8129,1883
2023-09-03T14:19:27.340000+00:00,16,39,4479,7995,1885
2023-09-03T14:19:27.660000+00:00,16,39,4280,7822,1890
2023-09-03T14:19:27.800000+00:00,16,39,4168,7724,1893
2023-09-03T14:19:28.100000+00:00,16,39,3956,7541,1898
2023-09-03T14:19:28.280000+00:00,16,39,3830,7430,1896
2023-09-03T14:19:28.480000+00:00,16,39,3631,7258,1903
2023-09-03T14:19:28.900000+00:00,16,39,3391,7049,1906
2023-09-03T14:19:29.101000+00:00,16,39,3260,6935,1907
2023-09-03T14:19:29.340000+00:00,16,39,3117,6811,1908
2023-09-03T14:19:29.520000+00:00,16,39,3010,6717,1909
2023-09-03T14:19:29.680000+00:00,16,39,2933,6648,1909
2023-09-03T14:19:29.820000+00:00,16,39,2870,6590,1909
2023-09-03T14:19:30.079000+00:00,16,39,2764,6488,1909
2023-09-03T14:19:30.319000+00:00,16,39,2644,6348,1909
2023-09-03T14:19:30.619000+00:00,16,39,2608,6285,1908
2023-09-03T14:19:30.879000+00:00,16,39,2567,6175,1907
2023-09-03T14:19:31.139000+00:00,16,39,2546,6012,1906
2023-09-03T14:19:31.560000+00:00,16,39,2546,5793,1906
2023-09-03T14:19:31.959000+00:00,16,39,2543,5642,1905
2023-09-03T14:19:32.180000+00:00,16,39,2535,5528,1905
2023-09-03T14:19:32.339000+00:00,16,39,2523,5445,1904
2023-09-03T14:19:32.539000+00:00,16,39,2499,5343,1903
2023-09-03T14:19:32.799000+00:00,16,39,2453,5210,1902
2023-09-03T14:19:32.859000+00:00,16,39,2440,5180,1902
2023-09-03T14:19:33.200000+00:00,16,39,2353,5014,1901
2023-09-03T14:19:33.399000+00:00,16,39,2235,4860,1899
2023-09-03T14:19:33.820000+00:00,16,39,2075,4695,1899
2023-09-03T14:19:34.219000+00:00,16,39,1910,4483,1898
2023-09-03T14:19:34.580000+00:00,16,39,1850,4357,1898
2023-09-03T14:19:34.779000+00:00,16,39,1809,4231,1897
2023-09-03T14:19:35+00:00,16,39,1775,4088,1897
2023-09-03T14:19:35.280000+00:00,16,39,1744,3899,1896
2023-09-03T14:19:35.440000+00:00,16,39,1732,3786,1896
2023-09-03T14:19:35.720000+00:00,16,39,1715,3586,1894
2023-09-03T14:19:35.840000+00:00,16,39,1707,3500,1894
2023-09-03T14:19:36.100000+00:00,16,39,1689,3311,1893
2023-09-03T14:19:36.340000+00:00,16,39,1671,3134,1893
2023-09-03T14:19:36.520000+00:00,16,39,1654,2954,1891
2023-09-03T14:19:36.779000+00:00,16,39,1636,2757,1890
2023-09-03T14:19:36.899000+00:00,16,39,1628,2665,1890
2023-09-03T14:19:37.099000+00:00,16,39,1614,2511,1888
2023-09-03T14:19:37.300000+00:00,16,39,1600,2354,1887
2023-09-03T14:19:37.540000+00:00,16,39,1572,2054,1885
2023-09-03T14:19:37.999000+00:00,16,39,1539,1697,1883
2023-09-03T14:19:38.319000+00:00,16,39,1524,1534,1882
2023-09-03T14:19:38.620000+00:00,16,39,1492,1185,1880
2023-09-03T14:19:39.079000+00:00,16,39,1462,858,1878
2023-09-03T14:19:39.480000+00:00,16,39,1426,466,1875
2023-09-03T14:19:39.740000+00:00,16,39,1413,329,1875
2023-09-03T14:19:39.959000+00:00,16,39,1396,139,1874
2023-09-03T14:19:40.300000+00:00,16,39,1359,-261,1871
2023-09-03T14:19:40.580000+00:00,16,39,1346,-401,1871
2023-09-03T14:19:40.960000+00:00,16,39,1316,-734,1868
2023-09-03T14:19:41.080000+00:00,16,39,1306,-840,1868
2023-09-03T14:19:41.360000+00:00,16,39,1273,-1194,1866
2023-09-03T14:19:41.601000+00:00,16,39,1264,-1300,1865
2023-09-03T14:19:41.881000+00:00,16,39,1241,-1549,1864
2023-09-03T14:19:42.180000+00:00,16,39,1211,-1871,1863
2023-09-03T14:19:42.441000+00:00,16,39,1195,-2051,1862
2023-09-03T14:19:42.660000+00:00,16,39,1176,-2249,1860
2023-09-03T14:19:42.860000+00:00,16,39,1160,-2429,1859
2023-09-03T14:19:43.120000+00:00,16,39,1138,-2664,1858
2023-09-03T14:19:43.300000+00:00,16,39,1123,-2827,1857
2023-09-03T14:19:43.599000+00:00,16,39,1098,-3101,1855
2023-09-03T14:19:43.759000+00:00,16,39,1085,-3247,1855
2023-09-03T14:19:43.899000+00:00,16,39,1073,-3375,1854
2023-09-03T14:19:44.179000+00:00,16,39,1049,-3632,1852
2023-09-03T14:19:44.459000+00:00,16,39,1020,-3927,1852
2023-09-03T14:19:44.839000+00:00,16,39,989,-4241,1849
2023-09-03T14:19:45.019000+00:00,16,39,970,-4407,1849
2023-09-03T14:19:45.260000+00:00,16,39,943,-4615,1849
2023-09-03T14:19:45.520000+00:00,16,39,911,-4813,1848
2023-09-03T14:19:45.720000+00:00,16,39,865,-5026,1846
2023-09-03T14:19:45.960000+00:00,16,39,841,-5112,1846
2023-09-03T14:19:46.280000+00:00,16,39,778,-5291,1844
2023-09-03T14:19:46.500000+00:00,16,39,724,-5400,1843
2023-09-03T14:19:46.759000+00:00,16,39,647,-5514,1843
2023-09-03T14:19:46.940000+00:00,16,39,583,-5582,1843
2023-09-03T14:19:47.140000+00:00,16,39,504,-5649,1843
2023-09-03T14:19:47.400000+00:00,16,39,374,-5727,1843
2023-09-03T14:19:47.660000+00:00,16,39,272,-5766,1843
2023-09-03T14:19:47.980000+00:00,16,39,114,-5797,1843
2023-09-03T14:19:48.060000+00:00,16,39,74,-5800,1843
2023-09-03T14:19:48.420000+00:00,16,39,-110,-5790,1843
2023-09-03T14:19:48.620000+00:00,16,39,-285,-5748,1844
2023-09-03T14:19:48.961000+00:00,16,39,-386,-5710,1844
2023-09-03T14:19:49.241000+00:00,16,39,-568,-5616,1845
2023-09-03T14:19:49.420000+00:00,16,39,-717,-5508,1845
2023-09-03T14:19:49.740000+00:00,16,39,-797,-5437,1845
2023-09-03T14:19:49.979000+00:00,16,39,-898,-5332,1846
2023-09-03T14:19:50.299000+00:00,16,39,-1074,-5099,1846
2023-09-03T14:19:50.660000+00:00,16,39,-1179,-4916,1848
2023-09-03T14:19:51.019000+00:00,16,39,-1254,-4755,1849
2023-09-03T14:19:51.279000+00:00,16,39,-1318,-4586,1850
2023-09-03T14:19:51.480000+00:00,16,39,-1361,-4452,1851
2023-09-03T14:19:51.639000+00:00,16,39,-1390,-4342,1851
2023-09-03T14:19:51.899000+00:00,16,39,-1431,-4158,1853
2023-09-03T14:19:51.960000+00:00,16,39,-1438,-4114,1853
2023-09-03T14:19:52.340000+00:00,16,39,-1484,-3730,1855
2023-09-03T14:19:52.739000+00:00,16,39,-1494,-3531,1856
2023-09-03T14:19:52.979000+00:00,16,39,-1498,-3344,1857
2023-09-03T14:19:53.180000+00:00,16,39,-1499,-3076,1858
2023-09-03T14:19:53.500000+00:00,16,39,-1498,-2933,1859
2023-09-03T14:19:53.760000+00:00,16,39,-1494,-2723,1861
2023-09-03T14:19:53.980000+00:00,16,39,-1490,-2556,1861
2023-09-03T14:19:54.220000+00:00,16,39,-1483,-2358,1862
2023-09-03T14:19:54.379000+00:00,16,39,-1478,-2226,1863
2023-09-03T14:19:54.540000+00:00,16,39,-1472,-2092,1864
2023-09-03T14:19:54.800000+00:00,16,39,-1460,-1874,1866
2023-09-03T14:19:54.900000+00:00,16,39,-1455,-1790,1866
2023-09-03T14:19:55.221000+00:00,16,39,-1438,-1519,1868
2023-09-03T14:19:55.481000+00:00,16,39,-1415,-1196,1869
2023-09-03T14:19:55.761000+00:00,16,39,-1404,-1058,1870
2023-09-03T14:19:56.061000+00:00,16,39,-1386,-825,1871
